Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Gillespie G.D., McDonnell K.P., O'Hare G.M.P.","Can machine learning classification methods improve the prediction of leaf wetness in North-Western Europe compared to established empirical methods?",2021,"Expert Systems with Applications","10.1016/j.eswa.2021.115255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107846831&doi=10.1016%2fj.eswa.2021.115255&partnerID=40&md5=52fa650dac3d696f9258fe86be150f27","Leaf wetness is an important input parameter into disease prediction models. The use of machine learning algorithms for the classification of leaf wetness measurements from 30 meteorological stations in North Western Europe during the period of January 2014 to October 2018 was assessed in this study. The accuracy of the empirical models utilised within in this study was enhanced by increasing the relative humidity threshold from 90% to 92%. Increasing the relative humidity threshold led to an average increase in the classification accuracy of 1.12%. The use of machine learning classification algorithms consistently provided more accurate results for the prediction of leaf wetness when compared to the empirical models that were studied with an average increase in the classification accuracy of 4.85%. The sub-division of the data into regional subsets had a greater effect on the accuracy of the models than the temporal sub-division of the data. Machine learning classification techniques performed well compared with previously established empirical models for the prediction of leaf wetness. Further improvements in the algorithms are possible, making the techniques studied here a viable research tool. © 2021 The Author(s)","Agriculture; Classification; Crop Disease; Leaf Wetness; Machine Learning; Meteorology","Agriculture; Forecasting; Learning algorithms; Machine learning; Meteorology; Classification accuracy; Classification methods; Crop disease; Empirical method; Empirical model; Input parameter; Leaf wetness; Machine learning classification; Machine-learning; Western Europe; Classification (of information)",Article,Scopus
"Chang S., Lee U., Hong M.J., Jo Y.D., Kim J.-B.","Time-Series Growth Prediction Model Based on U-Net and Machine Learning in Arabidopsis",2021,"Frontiers in Plant Science","10.3389/fpls.2021.721512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120405692&doi=10.3389%2ffpls.2021.721512&partnerID=40&md5=ae546c35d934a6f0f92ce6a0867333eb","Yield prediction for crops is essential information for food security. A high-throughput phenotyping platform (HTPP) generates the data of the complete life cycle of a plant. However, the data are rarely used for yield prediction because of the lack of quality image analysis methods, yield data associated with HTPP, and the time-series analysis method for yield prediction. To overcome limitations, this study employed multiple deep learning (DL) networks to extract high-quality HTTP data, establish an association between HTTP data and the yield performance of crops, and select essential time intervals using machine learning (ML). The images of Arabidopsis were taken 12 times under environmentally controlled HTPP over 23 days after sowing (DAS). First, the features from images were extracted using DL network U-Net with SE-ResXt101 encoder and divided into early (15–21 DAS) and late (∼21–23 DAS) pre-flowering developmental stages using the physiological characteristics of the Arabidopsis plant. Second, the late pre-flowering stage at 23 DAS can be predicted using the ML algorithm XGBoost, based only on a portion of the early pre-flowering stage (17–21 DAS). This was confirmed using an additional biological experiment (P < 0.01). Finally, the projected area (PA) was estimated into fresh weight (FW), and the correlation coefficient between FW and predicted FW was calculated as 0.85. This was the first study that analyzed time-series data to predict the FW of related but different developmental stages and predict the PA. The results of this study were informative and enabled the understanding of the FW of Arabidopsis or yield of leafy plants and total biomass consumed in vertical farming. Moreover, this study highlighted the reduction of time-series data for examining interesting traits and future application of time-series analysis in various HTPPs. Copyright © 2021 Chang, Lee, Hong, Jo and Kim.","Arabidopsis thaliana; deep learning DL); growth modeling; high-throughput phenotyping (HTP); phenomics; plant biomass; time series analysis",,Article,Scopus
"Fayad I., Ienco D., Baghdadi N., Gaetano R., Alvares C.A., Stape J.L., Ferraço Scolforo H., Le Maire G.","A CNN-based approach for the estimation of canopy heights and wood volume from GEDI waveforms",2021,"Remote Sensing of Environment","10.1016/j.rse.2021.112652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113994641&doi=10.1016%2fj.rse.2021.112652&partnerID=40&md5=418d1d9975c0baf9d3a9f3e1b4ea0dd4","Full waveform (FW) LiDAR systems have proven their effectiveness to map forest biophysical variables in the last two decades, owing to their ability of measuring, with high accuracy, forest vertical structures. The Global Ecosystem Dynamics Investigation (GEDI) system on board the International Space Station (ISS) is the latest FW spaceborne LiDAR instrument for the continuous observation of Earth's forests. FW systems rely on very sophisticated pre-processing steps to generate a priori metrics in order to leverage their capabilities for the accurate estimation of the aforementioned forest characteristics. The ever-expanding volume of acquired GEDI data, which to date comprises more than 25 billion acquired unfiltered shots, and along with the pre-processed data, amounting to more than 90 TB of data, raises new challenges in terms of adapted preprocessing methods for the suitable exploitation of such a huge and complex amount of LiDAR data. To overcome the issues related to the generation of relevant metrics from GEDI data, we propose a new metric-free approach to estimate canopy dominant heights (Hdom) and wood volume (V) of Eucalyptus plantations over five different regions in Brazil. To avoid metric computation, we leverage deep learning techniques and, more in detail, convolutional neural networks with the aim to analyze the GEDI Level 1B geolocated waveforms. Performance comparisons were conducted between four convolutional neural network (CNN) variants using GEDI waveform data (either untouched, or subsetted) and a metric based Random Forest regressor (RF). Additionally, we tested if our framework can improve the generalization of the models to different distant regions. First, the models were trained using data from all the study regions. Cross validated results showed that the CNN based models compared well against their RF counterpart for both Hdom and V. The RMSE on the estimation of Hdom from the CNN based models varied between 1.54 and 1.94 m with a coefficient of determination (R2) between 0.86 and 0.91, while the RF model produced an accuracy on Hdom estimates of 1.45 m (R2 = 0.92). For V, CNN based estimations ranged from 27.76 to 33.33 m3.ha−1 (R2 between 0.82 and 0.88), while for RF, the RMSE was 27.61 m3.ha−1 (R2 = 0.88). Next, model generalization was assessed by means of a spatial transfer experiment. For Hdom, both the CNN and RF approaches showed similar performances to a global model, however, the CNN based approach showed higher variability on the estimation accuracy, and the variability was related to the forest structure between the trained and tested data (similar tree heights yield better accuracies). For the estimation of V, considering both approaches, the accuracy was dependent on the allometric relationship between Hdom and V in the training and testing regions while lower accuracies on V were obtained when the testing and training regions exhibited a different allometric relationship. © 2021","Brazil; Convolutional neural networks; Dominant height; Eucalyptus; GEDI; Lidar; Wood volume","Convolution; Decision trees; Deep learning; Earth (planet); Neural networks; Wood; Brazil; Convolutional neural network; Dominant height; Ecosystem dynamics; Eucalypti; Full-waveforms; Global ecosystem dynamic investigation; Network-based approach; Random forests; Wood volume; Optical radar; accuracy assessment; allometry; biophysics; canopy architecture; data processing; ecosystem dynamics; estimation method; lidar; vertical profile; waveform analysis; wood; Brazil; Eucalyptus",Article,Scopus
"Machwitz M., Pieruschka R., Berger K., Schlerf M., Aasen H., Fahrner S., Jiménez-Berni J., Baret F., Rascher U.","Bridging the Gap Between Remote Sensing and Plant Phenotyping—Challenges and Opportunities for the Next Generation of Sustainable Agriculture",2021,"Frontiers in Plant Science","10.3389/fpls.2021.749374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118767789&doi=10.3389%2ffpls.2021.749374&partnerID=40&md5=563401e8112a178bc421d2016d7f9c4b",[No abstract available],"high-throughput field phenotyping; multi-sensor synergies; open-data standards; radiative transfer models (RTM); remote sensing; smart farming; unmanned aerial vehicles (UAVs); vegetation traits",,Article,Scopus
"Khan T., Sherazi H.H.R., Ali M., Letchmunan S., Butt U.M.","Deep learning-based growth prediction system: A use case of china agriculture",2021,"Agronomy","10.3390/agronomy11081551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112213366&doi=10.3390%2fagronomy11081551&partnerID=40&md5=c9998e96d5b5eee51c1b60b8689ca9ec","Agricultural advancements have significantly impacted people’s lives and their surround-ings in recent years. The insufficient knowledge of the whole agricultural production system and conventional ways of irrigation have limited agricultural yields in the past. The remote sensing innovations recently implemented in agriculture have dramatically revolutionized production efficiency by offering unparalleled opportunities for convenient, versatile, and quick collection of land images to collect critical details on the crop’s conditions. These innovations have enabled automated data collection, simulation, and interpretation based on crop analytics facilitated by deep learning techniques. This paper aims to reveal the transformative patterns of old Chinese agrarian development and fruit production by focusing on the major crop production (from 1980 to 2050) taking into account various forms of data from fruit production (e.g., apples, bananas, citrus fruits, pears, and grapes). In this study, we used production data for different fruits grown in China to predict the future production of these fruits. The study employs deep neural networks to project future fruit production based on the statistics issued by China’s National Bureau of Statistics on the total fruit growth output for this period. The proposed method exhibits encouraging results with an accuracy of 95.56% calculating by accuracy formula based on fruit production variation. Authors further provide recommendations on the AGR-DL (agricultural deep learning) method being helpful for developing countries. The results suggest that the agricultural development in China is acceptable but demands more improvement and government needs to prioritize expanding the fruit production by establishing new strategies for cultivators to boost their performance. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agricultural demand assessment; Deep learning; Growth prediction; IoT for farms; Precision agriculture; Production forecast",,Article,Scopus
"Yang Q., Zhang H., Wang L., Ling F., Wang Z., Li T., Huang J.","Topography and soil content contribute to plant community composition and structure in subtropical evergreen-deciduous broadleaved mixed forests",2021,"Plant Diversity","10.1016/j.pld.2021.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105581871&doi=10.1016%2fj.pld.2021.03.003&partnerID=40&md5=8aa2a81da585f01d1805d7c905c605b6","Topography and soil factors are known to play crucial roles in the species composition of plant communities in subtropical evergreen-deciduous broadleaved mixed forests. In this study, we used a systematic quantitative approach to classify plant community types in the subtropical forests of Hubei Province (central China), and then quantified the relative contribution of drivers responsible for variation in species composition and diversity. We classified the subtropical forests in the study area into 12 community types. Of these, species diversity indices of three communities were significantly higher than those of others. In each community type, species richness, abundance, basal area and importance values of evergreen and deciduous species were different. In most community types, deciduous species richness was higher than that of evergreen species. Linear regression analysis showed that the dominant factors that affect species composition in each community type are elevation, slope, aspect, soil nitrogen content, and soil phosphorus content. Furthermore, structural equation modeling analysis showed that the majority of variance in species composition of plant communities can be explained by elevation, aspect, soil water content, litterfall, total nitrogen, and total phosphorus. Thus, the major factors that affect evergreen and deciduous species distribution across the 12 community types in subtropical evergreen-deciduous broadleaved mixed forests include elevation, slope and aspect, soil total nitrogen content, soil total phosphorus content, soil available nitrogen content and soil available phosphorus content. © 2021 Kunming Institute of Botany, Chinese Academy of Sciences","Detrended correspondence analysis; Environmental factors; Evergreen-deciduous broadleaved mixed forests; Northwestern of Hubei; Plant community; Two-way indicator species analysis",,Article,Scopus
"Shen J., Evans F.H.","The potential of landsat ndvi sequences to explain wheat yield variation in fields in Western Australia",2021,"Remote Sensing","10.3390/rs13112202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108206247&doi=10.3390%2frs13112202&partnerID=40&md5=498f3cd66b838591be887a3ba2e906e9","Long-term maps of within-field crop yield can help farmers understand how yield varies in time and space and optimise crop management. This study investigates the use of Landsat NDVI sequences for estimating wheat yields in fields in Western Australia (WA). By fitting statistical crop growth curves, identifying the timing and intensity of phenological events, the best single integrated NDVI metric in any year was used to estimate yield. The hypotheses were that: (1) yield estimation could be improved by incorporating additional information about sowing date or break of season in statistical curve fitting for phenology detection; (2) the integrated NDVI metrics derived from phenology detection can estimate yield with greater accuracy than the observed NDVI values at one or two time points only. We tested the hypotheses using one field (~235 ha) in the WA grain belt for training and another field (~143 ha) for testing. Integrated NDVI metrics were obtained using: (1) traditional curve fitting (SPD); (2) curve fitting that incorporates sowing date information (+SD); and (3) curve fitting that incorporates rainfall-based break of season information (+BOS). Yield estimation accuracy using integrated NDVI metrics was further compared to the results using a scalable crop yield mapper (SCYM) model. We found that: (1) relationships between integrated NDVI metrics using the three curve fitting models and yield varied from year to year; (2) overall, +SD marginally improved yield estimation (r = 0.81, RMSE = 0.56 tonnes/ha compared to r = 0.80, RMSE = 0.61 tonnes/ha using SPD), but +BOS did not show obvious improvement (r = 0.80, RMSE = 0.60 tonnes/ha); (3) use of integrated NDVI metrics was more accurate than SCYM (r = 0.70, RMSE = 0.62 tonnes/ha) on average and had higher spatial and yearly consistency with actual yield than using SCYM model. We conclude that sequences of Landsat NDVI have the potential for estimation of wheat yield variation in fields in WA but they need to be combined with additional sources of data to distinguish different relationships between integrated NDVI metrics and yield in different years and locations. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Landsat ETM+; Rainfed broadacre farming; SCYM model; Sow/break of season dates; Statistical phenology detection","Biology; Crops; Crop growth; Crop managements; Curve fitting model; Grain belts; Phenology detection; Sowing date; Western Australia; Yield estimation; Curve fitting",Article,Scopus
"Waldner F., Diakogiannis F.I., Batchelor K., Ciccotosto-Camp M., Cooper-Williams E., Herrmann C., Mata G., Toovey A.","Detect, consolidate, delineate: Scalable mapping of field boundaries using satellite images",2021,"Remote Sensing","10.3390/rs13112197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108178895&doi=10.3390%2frs13112197&partnerID=40&md5=83e80e0acd05e5cae8612a796a27798a","Digital agriculture services can greatly assist growers to monitor their fields and optimize their use throughout the growing season. Thus, knowing the exact location of fields and their boundaries is a prerequisite. Unlike property boundaries, which are recorded in local council or title records, field boundaries are not historically recorded. As a result, digital services currently ask their users to manually draw their field, which is time-consuming and creates disincentives. Here, we present a generalized method, hereafter referred to as DECODE (DEtect, COnsolidate, and DElinetate), that automatically extracts accurate field boundary data from satellite imagery using deep learning based on spatial, spectral, and temporal cues. We introduce a new convolutional neural network (FracTAL ResUNet) as well as two uncertainty metrics to characterize the confidence of the field detection and field delineation processes. We finally propose a new methodology to compare and summarize field-based accuracy metrics. To demonstrate the performance and scalability of our method, we extracted fields across the Australian grains zone with a pixel-based accuracy of 0.87 and a field-based accuracy of up to 0.88 depending on the metric. We also trained a model on data from South Africa instead of Australia and found it transferred well to unseen Australian landscapes. We conclude that the accuracy, scalability and transferability of DECODE shows that large-scale field boundary extraction based on deep learning has reached operational maturity. This opens the door to new agricultural services that provide routine, near-real time field-based analytics. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agriculture; Deep learning; Instance segmentation; Semantic segmentation; Sentinel-2","Agricultural robots; Agriculture; Convolutional neural networks; Decoding; Satellite imagery; Scalability; Digital agriculture; Digital services; Field boundaries; Field detections; Generalized method; Near-real time; Performance and scalabilities; Satellite images; Deep learning",Article,Scopus
"Janoušek J., Jambor V., Marcoň P., Dohnal P., Synková H., Fiala P.","Using UAV-based photogrammetry to obtain correlation between the vegetation indices and chemical analysis of agricultural crops",2021,"Remote Sensing","10.3390/rs13101878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106500641&doi=10.3390%2frs13101878&partnerID=40&md5=a57caf9ec6399cf4c27099458c6cd861","The optimum corn harvest time differs between individual harvest scenarios, depending on the intended use of the crop and on the technical equipment of the actual farm. It is therefore economically significant to specify the period as precisely as possible. The harvest maturity of silage corn is currently determined from the targeted sampling of plants cultivated over large areas. In this context, the paper presents an alternative, more detail-oriented approach for estimating the correct harvest time; the method focuses on the relationship between the ripeness data obtained via photogrammetry and the parameters produced by the chemical analysis of corn. The relevant imaging methodology utilizing a spectral camera-equipped unmanned aerial vehicle (UAV) allows the user to acquire the spectral reflectance values and to compute the vegetation indices. Furthermore, the authors discuss the statistical data analysis centered on both the nutritional values found in the laboratory corn samples and on the information obtained from the multispectral images. This discussion is associated with a detailed insight into the computation of correlation coefficients. Statistically significant linear relationships between the vegetation indices, the normalized difference red edge index (NDRE) and the normalized difference vegetation index (NDVI) in particular, and nutritional values such as dry matter, starch, and crude protein are evaluated to indicate different aspects of and paths toward predicting the optimum harvest time. The results are discussed in terms of the actual limitations of the method, the benefits for agricultural practice, and planned research. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Correlation; Multispectral imaging; Nutritional analysis; Optimal harvest time; Photogrammetry; UAV; Vegetation indices","Agricultural robots; Antennas; Crops; Harvesting; Photogrammetry; Reflection; Unmanned aerial vehicles (UAV); Vegetation; Agricultural practices; Correlation coefficient; Linear relationships; Multispectral images; Normalized difference vegetation index; Normalized differences; Spectral reflectance value; Statistical data analysis; Chemical analysis",Article,Scopus
"Goodman S., BenYishay A., Runfola D.","A convolutional neural network approach to predict non-permissive environments from moderate-resolution imagery",2021,"Transactions in GIS","10.1111/tgis.12661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087803952&doi=10.1111%2ftgis.12661&partnerID=40&md5=54feaf8b47c904f5c0ae0b4b596c8e4d","Convolutional neural networks (CNNs) trained with satellite imagery have been successfully used to generate measures of development indicators, such as poverty, in developing nations. This article explores a CNN-based approach leveraging Landsat 8 imagery to predict locations of conflict-related deaths. Using Nigeria as a case study, we use the Armed Conflict Location & Event Data (ACLED) dataset to identify locations of conflict events that did or did not result in a death. Imagery for each location is used as an input to train a CNN to distinguish fatal from non-fatal events. Using 2014 imagery, we are able to predict the result of conflict events in the following year (2015) with 80% accuracy. While our approach does not replace the need for causal studies into the drivers of conflict death, it provides a low-cost solution to prediction that requires only publicly available imagery to implement. Findings suggest that the information contained in moderate-resolution imagery can be used to predict the likelihood of a death due to conflict at a given location in Nigeria the following year, and that CNN-based methods of estimating development-related indicators may be effective in applications beyond those explored in the literature. © 2020 The Authors. Transactions in GIS published by John Wiley & Sons Ltd",,"artificial neural network; Landsat thematic mapper; MODIS; satellite imagery; Nigeria",Article,Scopus
"Canata T.F., Wei M.C.F., Maldaner L.F., Molin J.P.","Sugarcane yield mapping using high-resolution imagery data and machine learning technique",2021,"Remote Sensing","10.3390/rs13020232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099238556&doi=10.3390%2frs13020232&partnerID=40&md5=8af028df62f599db0bca86dbb7b3a42f","Yield maps provide essential information to guide precision agriculture (PA) practices. Yet, on-board yield monitoring for sugarcane can be challenging. At the same time, orbital images have been widely used for indirect crop yield estimation for many crops like wheat, corn, and rice, but not for sugarcane. Due to this, the objective of this study is to explore the potential of multi-temporal imagery data as an alternative for sugarcane yield mapping. The study was based on developing predictive sugarcane yield models integrating time-series orbital imaging and a machine learning technique. A commercial sugarcane site was selected, and Sentinel-2 images were acquired from the beginning of the ratoon sprouting until harvesting of two consecutive cropping seasons. The predictive yield models RF (Random forest) and MLR (Multiple Linear Regression) were developed using orbital images and yield maps generated by a commercial sensor-system on harvesting. Original yield data were filtered and interpolated with the same spatial resolution of the orbital images. The entire dataset was divided into training and testing datasets. Spectral bands, especially the near-infrared at tillering crop stage showed greater contribution to predicting sugarcane yield than the use of derived spectral vegetation indices. The Root Mean Squared Error (RMSE) obtained for the RF regression based on multiple spectral bands was 4.63 Mg ha−1 with an R2 of 0.70 for the testing dataset. Overall, the RF regression had better performance than the MLR to predict sugarcane yield. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Orbital images; Precision agriculture; Remote sensing; Vegetation index","Agricultural robots; Crops; Decision trees; Infrared devices; Linear regression; Machine learning; Mapping; Mean square error; Predictive analytics; Statistical tests; Turing machines; High resolution imagery; Machine learning techniques; Multi-temporal imageries; Multiple linear regressions; Root mean squared errors; Spatial resolution; Spectral vegetation indices; Training and testing; Plants (botany)",Article,Scopus
"Xavier A.","Technical nuances of machine learning: Implementation and validation of supervised methods for genomic prediction in plant breeding",2021,"Crop Breeding and Applied Biotechnology","10.1590/1984-70332021v21Sa15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112348011&doi=10.1590%2f1984-70332021v21Sa15&partnerID=40&md5=7312f1405d52092e279fc4cc2b7f0779","The decision-making process in plant breeding is driven by data. The machine learning framework has powerful tools that can extract useful information from data. However, there is still a lack of understanding about the underlying algorithms of these methods, their strengths, and pitfalls. Machine learning has two main branches: supervised and unsupervised learning. In plant breeding, supervised learning is used for genomic prediction, where phenotypic traits are modeled as a function of molecular markers. The key supervised learning algorithms for genomic prediction are linear methods, kernel methods, neural networks, and tree ensembles. This manuscript provides an insight into the implementation of these algorithms and how cross-validations can be used to compare methods. Examples for genomic prediction come from plant breeding. © 2021, Brazilian Society of Plant Breeding. All rights reserved.","Algorithms; Genomics prediction; Plant breeding; Statistical learning",,Article,Scopus
"Dilla A.M., Smethurst P.J., Huth N.I., Barry K.M.","Plot-scale agroforestry modeling explores tree pruning and fertilizer interactions for maize production in a Faidherbia parkland",2020,"Forests","10.3390/f11111175","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096031734&doi=10.3390%2ff11111175&partnerID=40&md5=5d75f76cb5b665ac127fcc60ab4e51b1","Poor agricultural productivity has led to food shortages for smallholder farmers in Ethiopia. Agroforestry may improve food security by increasing soil fertility, crop production, and livelihoods. Agroforestry simulation models can be useful for predicting the effects of tree management on crop growth when designing modifications to these systems. The Agricultural Production Systems sIMulator (APSIM) agroforestry tree-proxy model was used to simulate the response of maize yield to N fertilizer applications and tree pruning practices in the parkland agroforestry system in the Central Rift Valley, Ethiopia. The model was parameterized and tested using data collected from an experiment conducted under trees and in crop-only plots during the 2015 and 2016 growing seasons. The treatments contained three levels of tree pruning (100% pruned, 50% pruned, and unpruned) as the main plots, and N fertilizers were applied to maize at two rates (9 or 78 kg N ha−1) as sub-plots. Maize yield predictions across two years in response to tree pruning and N applications under tree canopies were satisfactorily simulated (NSE = 0.72, RSR = 0.51, R2 = 0.8). Virtual experiments for different rates of N, pruning levels, sowing dates, and cultivars suggest that maize yield could be improved by applying fertilizers (particularly on crop-only plots) and by at least 50% pruning of trees. Optimal maize yield can be obtained at a higher rate of fertilization under trees than away from them due to better water relations, and there is scope for improving the sowing date and cultivar. Across a 34-year range of recent climate, small increases in yields due to optimum N-fertilizing and pruning were probably limited by nutrient limitations other than N, but the highest yields were consistently in the 2–4 m zone under trees. These virtual experiments helped to form hypotheses regarding fertilizers, pruning, and the effects of trees on soil that warrant further field evaluation. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","APSIM; Climate; Ethiopia; Light; Nitrogen; Roots; Simulation; Water","Agricultural robots; Crops; Cultivation; Fertilizers; Food supply; Forestry; Grain (agricultural product); Productivity; Agricultural production system; Agricultural productivity; Agroforestry system; Field evaluation; Maize production; Nutrient limitations; Smallholder farmers; Virtual experiments; Trees (mathematics); agricultural production; agroforestry; crop production; fertilizer application; food security; light use efficiency; maize; nitrogen; pruning; smallholder; Corn; Cultivation; Farm Crops; Fertilizers; Forestry; Productivity; Pruning; Trees; East African Rift; Ethiopian Rift; Faidherbia",Article,Scopus
"Wang Q., Qi J., Li J., Cole J., Waldhoff S.T., Zhang X.","Nitrate loading projection is sensitive to freeze-thaw cycle representation",2020,"Water Research","10.1016/j.watres.2020.116355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090024150&doi=10.1016%2fj.watres.2020.116355&partnerID=40&md5=e284e5d9206ceb03ffa34dba3055cb01","Climate change can have substantial impacts on nitrogen runoff, which is a major cause of eutrophication, harmful algal blooms, and hypoxia in freshwaters and coastal regions. We examined responses of nitrate loading to climate change in the Upper Mississippi River Basin (UMRB) with an enhanced Soil and Water Assessment Tool with physically based Freeze-Thaw cycle representation (SWAT-FT), as compared with the original SWAT model that employs an empirical equation. Driven by future climate projections from five General Circulation Models (GCMs) from 1960 to 2099 under the Representative Concentrations Pathways (RCP) 8.5 scenario, we analyzed changes in riverine nitrate loadings, as well as terrestrial surface and subsurface contributions of the UMRB in the 21st century relative to the baseline period of 1960–1999. By the end of the 21st century, the original SWAT model predicted about a 50% increase in riverine nitrate loadings which is nearly twice as much as that estimated by SWAT-FT (ca. 25%). Such a large difference in projected nitrate changes can potentially mislead mitigation strategies that aim to reduce nitrogen runoff from the UMRB. Further analysis shows that the difference between the original SWAT model and SWAT-FT led to substantial discrepancies in the spatial distribution of surface and subsurface nitrate loadings in the UMRB. In general, SWAT-FT predicted more nitrate leaching for northwestern parts of the UMRB which are more sensitive to freeze-thaw cycle, mainly because SWAT-FT simulated less frequent frozen soils. This study highlights the importance of using physically based freeze-thaw cycle representation in water quality modeling. Design of future nitrogen runoff reduction strategies should include careful assessment of effects that land management has on the freeze-thaw cycles to provide reliable projection of water quality under climate change. © 2020 Elsevier Ltd","Climate change; Freeze-thaw cycle; Nitrate leaching; Nitrate runoff; Water quality","Climate models; Eutrophication; Freezing; Frozen soils; Nitrates; Nitrogen; River pollution; Runoff; Thawing; Water quality; Empirical equations; Future climate projections; General circulation model; Harmful algal blooms; Mitigation strategy; Soil and Water assessment tools; Terrestrial surface; Water quality modeling; Climate change; nitrate; nitrogen; nitric acid derivative; climate change; freeze-thaw cycle; land management; nitrogen; runoff; soil and water assessment tool; spatial distribution; water quality; Article; climate change; controlled study; freeze thawing; Mississippi; priority journal; reduction (chemistry); river basin; sensitivity analysis; Soil and Water Assessment Tool model; subsurface runoff; surface property; water quality; river; theoretical model; Mississippi River; United States; algae; Mississippi; Models, Theoretical; Nitrates; Rivers; Water Quality",Article,Scopus
"Novikova L.Y., Naumova L.G.","Dependence of fresh grapes and wine taste scores on the origin of varieties and weather conditions of the harvest year in the northern zone of industrial viticulture in russia",2020,"Agronomy","10.3390/agronomy10101613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094632492&doi=10.3390%2fagronomy10101613&partnerID=40&md5=852013cff742aaff22f99f1dc4ab3f71","Climate change affects all characteristics of grapes, including the taste of fresh berries and wine. The purpose of this study was to reveal the dependence of fresh grapes taste scores (GS) and wine taste scores (WS) on the origin of the varieties and weather conditions of the harvest year in the northern zone of industrial viticulture in Russia. The material used in the study were taste scores of 232 grape varieties from the Don Ampelographic Collection (47°250 N 40°030 E) 1981-2019. The correlation analysis, ANOVA, and regression were used. It was shown that GS negatively correlated with productivity, and WS with the berry mass of variety. In recent decades, GS have increased in groups of varieties of various interspecies origin, and WS have not changed. Regression models revealed that the reason for GS improvement was in the growth of average temperature above 15 _C, while WS varied depending on the sum of precipitation for the period with temperatures above 20 °C, which did not have a reliable trend. Together with data on the growth of grape yield and sugar content, the results indicate that observed climate warming is favorable for grapevine cultivation in the northern zone of industrial viticulture in Russia. © 2020 by the authors.","Ampelographic collection; Climate change; Fresh grapes taste scores; Regression model; Wine taste scores",,Article,Scopus
"Colorado J.D., Calderon F., Mendez D., Petro E., Rojas J.P., Correa E.S., Mondragon I.F., Rebolledo M.C., Jaramillo-Botero A.","A novel NIR-image segmentation method for the precise estimation of above-ground biomass in rice crops",2020,"PLoS ONE","10.1371/journal.pone.0239591","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092270661&doi=10.1371%2fjournal.pone.0239591&partnerID=40&md5=5ab0621c0a0e255b73e56c53f934dddc","Traditional methods to measure spatio-temporal variations in biomass rely on a labor-intensive destructive sampling of the crop. In this paper, we present a high-throughput phenotyping approach for the estimation of Above-Ground Biomass Dynamics (AGBD) using an unmanned aerial system. Multispectral imagery was acquired and processed by using the proposed segmentation method called GFKuts, that optimally labels the plot canopy based on a Gaussian mixture model, a Montecarlo based K-means, and a guided image filtering. Accurate plot segmentation results enabled the extraction of several canopy features associated with biomass yield. Machine learning algorithms were trained to estimate the AGBD according to the growth stages of the crop and the physiological response of two rice genotypes under lowland and upland production systems. Results report AGBD estimation correlations with an average of r = 0.95 and R2 = 0.91 according to the experimental data. We compared our segmentation method against a traditional technique based on clustering. A comprehensive improvement of 13% in the biomass correlation was obtained thanks to the segmentation method proposed herein. Copyright: © 2020 Colorado et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"algorithm; article; biomass; canopy; crop; extraction; filtration; genotype; growth curve; human experiment; image segmentation; imagery; machine learning; nonhuman; phenotype; plant yield; rice; unmanned aerial vehicle; algorithm; biomass; Colombia; crop; devices; geographic information system; growth, development and aging; image processing; infrared radiation; Oryza; procedures; remote sensing; spatiotemporal analysis; Algorithms; Biomass; Colombia; Crops, Agricultural; Geographic Information Systems; Image Processing, Computer-Assisted; Infrared Rays; Machine Learning; Oryza; Remote Sensing Technology; Spatio-Temporal Analysis",Article,Scopus
