Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Wang Y., Zhu Q., Shi Y., Song M., Yu C.","A spatial-enhanced lse-sfim algorithm for hyperspectral and multispectral images fusion",2021,"Remote Sensing","10.3390/rs13244967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120979348&doi=10.3390%2frs13244967&partnerID=40&md5=ab87158e4de514da071b50f062f0c637","The fusion of a hyperspectral image (HSI) and multispectral image (MSI) can significantly improve the ability of ground target recognition and identification. The quality of spatial information and the fidelity of spectral information are normally contradictory. However, these two properties are non-negligible indicators for multi-source remote-sensing images fusion. The smoothing filter-based intensity modulation (SFIM) method is a simple yet effective model for image fusion, which can improve the spatial texture details of the image well, and maintain the spectral characteristics of the image significantly. However, traditional SFIM has a poor effect for edge information sharpening, leading to a bad overall fusion result. In order to obtain better spatial infor-mation, a spatial filter-based improved LSE-SFIM algorithm is proposed in this paper. Firstly, the least square estimation (LSE) algorithm is combined with SFIM, which can effectively improve the spatial information quality of the fused image. At the same time, in order to better maintain the spatial information, four spatial filters (mean, median, nearest and bilinear) are used for the simu-lated MSI image to extract fine spatial information. Six quality indexes are used to compare the performance of different algorithms, and the experimental results demonstrate that the LSE-SFIM based on bilinear (LES-SFIM-B) performs significantly better than the traditional SFIM algorithm and other spatially enhanced LSE-SFIM algorithms proposed in this paper. Furthermore, LSE-SFIM-B could also obtain similar performance compared with three state-of-the-art HSI-MSI fusion algorithms (CNMF, HySure, and FUSE), while the computing time is much shorter. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Hyperspectral image; Least square estimation; Multi-source image fusion; SFIM; Spatial filter","Beamforming; Hyperspectral imaging; Image enhancement; Median filters; Modulation; Remote sensing; Spectroscopy; Textures; Least squares estimation; Modulation algorithm; Multi-source image fusion; Multi-source images; Multi-spectral image fusions; Multispectral images; Performance; Smoothing filter based intensity modulation; Spatial filters; Spatial informations; Image fusion",Article,Scopus
"Marinoudi V., Lampridi M., Kateris D., Pearson S., Sørensen C.G., Bochtis D.","The future of agricultural jobs in view of robotization",2021,"Sustainability (Switzerland)","10.3390/su132112109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118586708&doi=10.3390%2fsu132112109&partnerID=40&md5=2e692bd1411f4e4bbba8d99acf19b246","Robotics and computerization have drastically changed the agricultural production sector and thus moved it into a new automation era. Robots have historically been used for carrying out routine tasks that require physical strength, accuracy, and repeatability, whereas humans are used to engage with more value‐added tasks that need reasoning and decision‐making skills. On the other hand, robots are also increasingly exploited in several non‐routine tasks that require cognitive skills. This technological evolution will create a fundamental and an unavoidable transformation of the agricultural occupations landscape with a high social and economic impact in terms of jobs creation and jobs destruction. To that effect, the aim of the present work is two‐fold: (a) to map agricultural occupations in terms of their cognitive/manual and routine/non‐routine characteristics and (b) to assess the susceptibility of each agricultural occupation to robotization. Seventeen (17) agricultural occupations were reviewed in relation to the characteristics of each individual task they entail and mapped onto a two‐dimensional space representing the manual versus cognitive nature and the routine versus non‐routine nature of an occupation. Subsequently, the potential for ro-botization was investigated, again concerning each task individually, and resulted in a weighted average potential adoption rate for each one of the agricultural occupations. It can be concluded that most of the occupations entail manual tasks that need to be performed in a standardised man-ner. Considering also that almost 81% of the agricultural work force is involved with these activities, it turns out that there is strong evidence for possible robotization of 70% of the agricultural domain, which, in turn, could affect 56% of the total annual budget dedicated to agricultural occupations. The presented work silhouettes the expected transformation of occupational landscape in agricultural production as an effort for a subsequent identification of social threats in terms of unemploy-ment and job and wages polarization, among others, but also of opportunities in terms of emerged skills and training requirements for a social sustainable development of agricultural domain. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agricultural robots; Human‐robot complementarity; Human‐robot substitution; Occupations classification; Tasks automatization","agricultural production; automation; economic impact; evolution; occupation; sustainable development; transformation",Article,Scopus
"Mohammad A.H., Odeh T., Halalsheh M., Shatanawi K.","Detecting land use/cover dynamics and land suitability mapping for irbid governorate using an integrated approach",2021,"Journal of Environmental Engineering and Landscape Management","10.3846/jeelm.2021.15150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114119913&doi=10.3846%2fjeelm.2021.15150&partnerID=40&md5=808137b06265bf67819b9e943b816a3b","This research proposes to design an approach recognizing land use/cover change for Irbid governorate from 1985 to 2015 in 10 years period bases, with an agriculture suitability map using remote sensing and GIS. In this paper, ENVI6 was used to analyse Landsat images, which helps to understand the land uses’ classes. LULC Changes results showed an increase in urban land, from 2% in 1985 reached to 11% in 2015; soil and agricultural classes had declined, in 1985 they were 74% of the total area, and reduced to 67% in 2015. Irbid Governorate’s change detection results revealed that the decline of agriculture and rock land areas is due to the accelerated expansion of urbanization, which negatively affects agricultural lands. Modelling the area showed high suitability for agricultural activities, which should be considered for the upcoming plans. © 2021 The Author(s).","ENVI; Irbid; Land use/cover (LULC); Landsat 5, 7; Remote sensing; Suitability map","Agricultural robots; Agriculture; Governors; Remote sensing; Accelerated expansion; Agricultural activities; Agricultural land; Change detection; Integrated approach; Land suitability; Land use/cover change; Remote sensing and GIS; Land use",Article,Scopus
"Gona S.N.R., Marellapudi H.","Suggestion and invention of recipes using bi-directional LSTMs-based frameworks",2021,"SN Applied Sciences","10.1007/s42452-021-04548-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104303342&doi=10.1007%2fs42452-021-04548-x&partnerID=40&md5=58f138a5f3584874e5d87212ef8fb629","Choosing which recipe to eat and which recipe to avoid isn’t that simple for anyone. It takes strenuous efforts and a lot of time for people to calculate the number of calories and P.H level of the dish. In this paper, we propose an ensemble neural network architecture that suggests recipes based on the taste of the person, P.H level and calorie content of the recipes. We also propose a bi-directional LSTMs-based variational autoencoder for generating new recipes. We have ensembled three bi-directional LSTM-based recurrent neural networks which can classify the recipes based on the taste of the person, P.H level of the recipe and calorie content of the recipe. The proposed model also predicts the taste ratings of the recipes for which we proposed a custom loss function which gave better results than the standard loss functions and the model also predicts the calorie content of the recipes. The bi-directional LSTMs-based variational autoencoder after being trained with the recipes which are fit for the person generates new recipes from the existing recipes. After training and testing the recurrent neural networks and the variational autoencoder, we have tested the model with 20 new recipes and got overwhelming results in the experimentation, the variational autoencoders generated a couple of new recipes, which are healthy to the specific person and will be liked by the specific person. © 2021, The Author(s).","Bi-directional LSTMs which classifies the recipes; Bi-directional LSTMs-based ensemble neural networks; Bi-directional LSTMs-based variational autoencoders for generating the new recipe; Taste, acidity and calorie prediction","Learning systems; Network architecture; Auto encoders; Bi-directional; Ensemble neural network; Loss functions; Strenuous efforts; Training and testing; Long short-term memory",Article,Scopus
"Ramadoss J., Venkatesh J., Joshi S., Shukla P.K., Jamal S.S., Altuwairiqi M., Tiwari B.","Computer Vision for Human-Computer Interaction Using Noninvasive Technology",2021,"Scientific Programming","10.1155/2021/3902030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123009469&doi=10.1155%2f2021%2f3902030&partnerID=40&md5=a3564ef0f3c3006ef67d6caae8c4d5a3","Computer vision is a significant component of human-computer interaction (HCI) processes in interactive control systems. In general, the interaction between humans and computers relies on the flexibility of the interactive visualization system. Electromyography (EMG) is a bioelectric signal used in HCI that can be captured noninvasively by placing electrodes on the human hand. Due to the impact of complex background, accurate recognition and analysis of human motion in real-time multitarget scenarios are considered challenging in HCI. Further, EMG signals of human hand motions are exceedingly nonlinear, and it is important to utilize a dynamic approach to address the noise problem in EMG signals. Hence, in this paper, the Optimized Noninvasive Human-Computer Interaction (ONIHCI) model has been proposed to predict human motion recognition. Average Intrinsic Mode Function (AIMF) has been used to reduce the noise factor in EMG signals. Furthermore, this paper introduces spatial thermographic imaging to overcome the conventional sensor problem, such as gesture recognition and human target identification in multitarget scenarios. The human motion behavior in spatial thermographic images is examined by target trajectory, and body movement kinematics is employed to classify human targets and objects. The experimental findings demonstrate that the proposed method reduces noise by 7.2% and improves accuracy by 97.2% in human motion recognition and human target identification. Copyright © 2021 Janarthanan Ramadoss et al.",,"Behavioral research; Computer control systems; Computer vision; Motion estimation; Visualization; Bioelectric signals; Electromyography signals; Human motion recognition; Human motions; Interaction process; Interactive control; Interactive visualization systems; Multi-targets; Non-invasive technology; Target's identifications; Human computer interaction",Article,Scopus
"Patil R.R., Kumar S.","Predicting rice diseases across diverse agro-meteorological conditions using an artificial intelligence approach",2021,"PeerJ Computer Science","10.7717/peerj-cs.687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116544186&doi=10.7717%2fpeerj-cs.687&partnerID=40&md5=d16202c44fb55fed9d0b11d0ee609af4","With the aid of a plant disease forecasting model, the emergence of plant diseases in a given region can be predicted ahead of time. This makes it easier to take proactive steps to reduce losses before they occur. The proposed model attempts to find an association between agrometeorological parameters and the occurrence of the four types of rice diseases. Rice is the staple food of people in Maharashtra. The four major diseases that occur on rice crops are focused on this paper (namely Rice Blast, False Smut, Bacterial Blight and Brown Spot) as these diseases spread rapidly and lead to economic loss. This research paper demonstrates the usage of artificial neural network (ANN) to detect, classify and predict the occurrence of rice diseases based on diverse agro-meteorological conditions. The results were carried out on two cases of dataset split that is 70-30% and 80-20%. The various types of activation function (AF) such as sigmoid, tanH, ReLU and softmax are implemented and compared based on various evaluation metrics such as overall Accuracy, Precision, Recall and F1 score. It can be concluded that the softmax AF applied to 70-30% split of dataset gives the highest accuracy of 92.15% in rice disease prediction. © 2021. Patil and Kumar Distributed under Creative Commons CC-BY 4.0","Activation function (AF); Agriculture; Agro-meteorological parameters; Artificial intelligence; Artificial neural network; Plant disease prediction","Agriculture; Chemical activation; Losses; Weather forecasting; Activation function; Activation functions; Agro-meteorological parameter; Creative Commons; Disease forecasting; Forecasting models; Meteorological condition; Meteorological parameters; Plant disease; Plant disease prediction; Neural networks",Article,Scopus
"Whitehurst D., Friedman B., Kochersberger K., Sridhar V., Weeks J.","Drone-based community assessment, planning, and disaster risk management for sustainable development",2021,"Remote Sensing","10.3390/rs13091739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105585055&doi=10.3390%2frs13091739&partnerID=40&md5=d30f87d5197af62ef37e095bd1df08bd","Accessible, low-cost technologies and tools are needed in the developing world to support community planning, disaster risk assessment, and land tenure. Enterprise-scale geographic information system (GIS) software and high-resolution aerial or satellite imagery are tools which are typically not available to or affordable for resource-limited communities. In this paper, we present a concept of aerial data collection, 3D cadastre modeling, and disaster risk assessment using low-cost drones and adapted open-source software. Computer vision/machine learning methods are used to create a classified 3D cadastre that contextualizes and quantifies potential natural disaster risk to existing or planned infrastructure. Building type and integrity are determined from aerial imagery. Potential flood damage risk to a building is evaluated as a function of three mechanisms: undermining (erosion) of the foundation, hydraulic pressure damage, and building collapse due to water load. Use of Soil and Water Assessment Tool (SWAT) provides water runoff estimates that are improved using classified land features (urban ecology, erosion marks) to improve flow direction estimates. A convolutional neural network (CNN) is trained to find these flood-induced erosion marks from high-resolution drone imagery. A flood damage potential metric scaled by property value estimates results in individual and community property risk assessments. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","3D modeling; Aerial imagery; Classification; Disaster risk management; Drone","3D modeling; Aerial photography; Antennas; Convolutional neural networks; Costs; Damage detection; Developing countries; Disasters; Drones; Ecology; Erosion; Flood damage; Learning systems; Open source software; Open systems; Risk management; Runoff; Satellite imagery; Building collapse; Community planning; Developing world; Disaster risk assessments; Hydraulic pressure; Low cost technology; Natural disaster risk; Soil and water assessment tool; Risk assessment",Article,Scopus
"Pluto-Kossakowska J., Pilarska M., Bartkowiak P.","Automatic Detection of Dominant Crop Types in Poland Based on Satellite Images",2020,"Artificial Satellites","10.2478/arsa-2020-0013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100266306&doi=10.2478%2farsa-2020-0013&partnerID=40&md5=ff0192bf07963b8deac9b204bf07bc83","The assumption of the European Union Common Agricultural Policy is to maintain good agricultural practices for sustainability in the environment. A number of requirements are imposed on farmers, including the maintenance of permanent grassland, fallow land or crop diversification. To meet these requirements, the European Union guarantees subsidies, but at the same time fields must be monitored focusing on crop identification. The limitation of field inspection and substituting it with crop recognition using satellite images could increase the effectiveness of this procedure. The application of satellite imagery in automatic detection and identification of dominant crops over a large area seems to be technically and economically sound. The paper discusses the concept and the results of automatic classification based on a Random Forests classifier performed on multitemporal images of Sentinel-2 and Landsat-8. A test site was established in a complex agricultural structure with long and narrow parcels in the south-eastern part of Poland. Time-series images acquired during the growing season 2016 were used for multispectral classification in different configurations: for Sentinel-2 and Landsat-8 separately and for both sensors integrated. Different Random Forests approaches and post-processing methods were examined based on independent data from farmers' declarations records, reaching the best accuracy of over 90% for crops like winter or spring cereals. Overall accuracy of the classification ranged from 72% to 91% depending on the classification variant. The elaborated scheme is novel in the context of Polish complex agricultural structure and smallholders. © 2020 Joanna Pluto-Kossakowska et al., published by Sciendo.","Crop identification; greening practices; Landsat-8; multitemporal classification; Random Forests; Sentinel-2","Agricultural robots; Cultivation; Decision trees; Random forests; Satellite imagery; Sustainable development; Automatic classification; Common agricultural policy; Crop diversification; Crop identification; Good agricultural practices; Multi-temporal image; Multispectral classification; Postprocessing methods; Crops",Article,Scopus
"Mishra S., Mishra D., Santra G.H.","Adaptive boosting of weak regressors for forecasting of crop production considering climatic variability: An empirical assessment",2020,"Journal of King Saud University - Computer and Information Sciences","10.1016/j.jksuci.2017.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039068012&doi=10.1016%2fj.jksuci.2017.12.004&partnerID=40&md5=3f5241c5509841db2494dc6654929637","Crop yield forecasting based on different climatic conditions for coastal regions is a critical process. In this study, regression based adaptive boosting prediction model is presented, using the datasets of Kharif and Rabi seasons along with the climatic features of three coastal districts belonging to Odisha located in India. This study discusses and experiments on the different weak regressors, such as: linear, lasso, ridge, SVR regression, proposes strong predictors by avoiding the shortcomings of individual weak regressors and propagating the benefits of AdaBoost to improve the predictive accuracy on learning problems. AdaBoost helps to get a combined output of the weak regressors into a weighted sum that represents the final output of the boosted strong regressor and also the output of the weak regressors which is likely to be twisted in favour of wrongly predicted instances adaptively. It has been observed from the experiments that, the decision of weak regressors vary due to frequent, inherent attributes of climatic conditions for crop production. Obtained numerical simulation results in terms of errors, various performance measures and statistical analysis demonstrated have highlighted the attractiveness of the proposed strong regressors compared to weak regressors forecasting methods for crop production. © 2017 The Authors","AdaBoost; Crop yield forecasting; Lasso regression, ridge regression; Linear regression; SVR linear regression; SVR polynomial regression, SVR RBF regression",,Article,Scopus
"Liu Y., Cui G., Li H.","Optimization and application of snow melting modules in SWAT model for the alpine regions of Northern China",2020,"Water (Switzerland)","10.3390/w12030636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082672366&doi=10.3390%2fw12030636&partnerID=40&md5=f24351565ff3445e8f7e9e33e95703c1","Snowmelt is the main source of runoff in the alpine regions of northern China. When using the soil and water assessment tool (SWAT) to simulate snowmelt runoff, the snowmelt date and snowmelt factor parameters are set according to the North American values. To improve the accuracy of the runoff simulation in northern China, we innovatively used a baseflow segmentation method to determine the snowmelt time, taking temperature as a reference. The snowmelt period was extracted from statistical data, and the corresponding parameters in the source code of SWAT were optimized for the study area. After the calibration was completed, the modified simulation value was compared with the original code simulation value. The simulation accuracy of the daily runoff was improved, and we found that the greater the difference between the source code simulation value and the observed value was, the better the simulation accuracy. Therefore, modifying the source code in SWAT is an effective way to improve the accuracy of simulations of Alpine regions in Northern China. The results show that adjustments to the snowmelt modules of SWAT to reflect local conditions can be an effective way to improve the predictions. © 2020 by the authors.","Baseflow segmentation; Code modification; Hulan river; Spring snowmelt; SWAT","Codes (symbols); Computer programming languages; Runoff; Baseflows; Code modifications; Segmentation methods; Simulation accuracy; Snowmelt; Soil and water assessment tool; Statistical datas; SWAT; Snow melting systems; accuracy assessment; baseflow; calibration; optimization; runoff; simulation; snowmelt; China; Heilongjiang; Hulan River Wetland",Article,Scopus
"Wang L., Wang B.","Greenhouse microclimate environment adaptive control based on a wireless sensor network",2020,"International Journal of Agricultural and Biological Engineering","10.25165/j.ijabe.20201303.5027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086023776&doi=10.25165%2fj.ijabe.20201303.5027&partnerID=40&md5=9d9aeb14f6322514c3d8c1be9f8c522c","Environmental parameter measurements from various sensors spatially distributed in greenhouse crops can be used to create an accurate and detailed depiction of the climate in different regions of the greenhouse. Microclimate environments have an impact on crop yield, productivity, quantitative and qualitative characteristics of plants, and various plant diseases. In this study, an automatic monitoring system based on a wireless sensor network was designed to monitor the survival rate of greenhouse crops. The system design includes a sensor model selection and placement process, host computer monitoring software and communication module design. The Zigbee protocol was used for wireless communication between the nodes. The proposed fuzzy-PID controller was easy to design and highly adaptive to the measurement errors of the sensors. The test results show that the system valuable for monitoring the environment in the greenhouse, where it was successful in controlling and maintaining an optimal microclimate condition. © 2020, Chinese Society of Agricultural Engineering. All rights reserved.","Fuzzy-PID control; Greenhouse; Microclimate control; Wireless sensor network",,Article,Scopus
"Alam T.","Forecasting exports and imports through artificial neural network and autoregressive integrated moving average",2019,"Decision Science Letters","10.5267/j.dsl.2019.2.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064165508&doi=10.5267%2fj.dsl.2019.2.001&partnerID=40&md5=eeb998c469247dea3356d540fc98630f","Nowadays, Saudi government has established several strategic tactics such as Saudi Vision 2030 to predict the future of the country. In order to accomplish a superior growth in the economy of the country, mathematical model and forecasting techniques are important tools. In this study, total annual exports and imports of the Kingdom of Saudi Arabia are forecasted using Artificial Neural Network (ANN) and Autoregressive Integrated Moving Average (ARIMA) models. This paper tries to predict a time series data using ANN and ARIMA models on total annual exports and imports of Kingdom of Saudi Arabia from the year 1968 to the year 2017 with the help of statistical software XLSTAT. The applied models are used to predict some future values of total annual exports and imports of the Kingdom of Saudi Arabia. It is found that the ANN and ARIMA (1, 1, 2) and ARIMA (0, 1, 1) models are suitable for predicting the total annual exports and imports of the Kingdom of Saudi Arabia. © 2018 by the authors; licensee Growing Science, Canada.","Artificial Neural Networks (ANN); Autoregressive Integrated Moving Average (ARIMA); Export and Import; Forecasting; Kingdom of Saudi Arabia",,Article,Scopus
"Kong Y.-L., Huang Q., Wang C., Chen J., Chen J., He D.","Long short-term memory neural networks for online disturbance detection in satellite image time series",2018,"Remote Sensing","10.3390/rs10030452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044208848&doi=10.3390%2frs10030452&partnerID=40&md5=19a94f256393b121a8caa8deabf977d9","A satellite image time series (SITS) contains a significant amount of temporal information. By analysing this type of data, the pattern of the changes in the object of concern can be explored. The natural change in the Earth's surface is relatively slow and exhibits a pronounced pattern. Some natural events (for example, fires, floods, plant diseases, and insect pests) and human activities (for example, deforestation and urbanisation) will disturb this pattern and cause a relatively profound change on the Earth's surface. These events are usually referred to as disturbances. However, disturbances in ecosystems are not easy to detect from SITS data, because SITS contain combined information on disturbances, phenological variations and noise in remote sensing data. In this paper, a novel framework is proposed for online disturbance detection from SITS. The framework is based on long short-term memory (LSTM) networks. First, LSTM networks are trained by historical SITS. The trained LSTM networks are then used to predict new time series data. Last, the predicted data are compared with real data, and the noticeable deviations reveal disturbances. Experimental results using 16-day compositions of the moderate resolution imaging spectroradiometer (MOD13Q1) illustrate the effectiveness and stability of the proposed approach for online disturbance detection. © 2018 by the authors.","Long short-term memory; LSTM; Online disturbance detection; Recurrent neural network; RNN; Satellite image time series; SITS","Brain; Deforestation; Radiometers; Recurrent neural networks; Remote sensing; Satellite imagery; Satellites; Time series; Combined informations; Disturbance detection; LSTM; Moderate resolution imaging spectroradiometer; Remote sensing data; Satellite images; SITS; Temporal information; Long short-term memory",Article,Scopus
"Araújo S.O., Peres R.S., Barata J., Lidon F., Ramalho J.C.","Characterising the agriculture 4.0 landscape—emerging trends, challenges and opportunities",2021,"Agronomy","10.3390/agronomy11040667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108704451&doi=10.3390%2fagronomy11040667&partnerID=40&md5=f44f894abdcbb3a41c26dd80b7f7fbda","Investment in technological research is imperative to stimulate the development of sustainable solutions for the agricultural sector. Advances in Internet of Things, sensors and sensor networks, robotics, artificial intelligence, big data, cloud computing, etc. foster the transition towards the Agriculture 4.0 era. This fourth revolution is currently seen as a possible solution for improving agricultural growth, ensuring the future needs of the global population in a fair, resilient and sustainable way. In this context, this article aims at characterising the current Agriculture 4.0 landscape. Emerging trends were compiled using a semi-automated process by analysing relevant scientific publications published in the past ten years. Subsequently, a literature review focusing these trends was conducted, with a particular emphasis on their applications in real environments. From the results of the study, some challenges are discussed, as well as opportunities for future research. Finally, a high-level cloud-based IoT architecture is presented, serving as foundation for designing future smart agricultural systems. It is expected that this work will positively impact the research around Agriculture 4.0 systems, providing a clear characterisation of the concept along with guidelines to assist the actors in a successful transition towards the digitalisation of the sector. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agriculture 4.0; Artificial intelligence; Cloud computing; Decision support system; Internet of things; Robotics; Sensors",,Review,Scopus
"Atamanyuk I., Havrysh V., Nitsenko V., Diachenko O., Tepliuk M., Chebakova T., Trofimova H.","Forecasting of Winter Wheat Yield: A Mathematical Model and Field Experiments",2023,"Agriculture (Switzerland)","10.3390/agriculture13010041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146624574&doi=10.3390%2fagriculture13010041&partnerID=40&md5=e7316c892669ec7a9e1532ba5a2e93cf","An increase in world population requires growth in food production. Wheat is one of the major food crops, covering 21% of global food needs. The food supply issue necessitates reliable mathematical methods for predicting wheat yields. Crop yield information is necessary for agricultural management and strategic planning. Our mathematical model was developed based on a three-year field experiment in a semi-arid climate zone. Wheat yields ranged from 4310 to 6020 kg/ha. The novelty of this model is the inclusion of some stochastic data (weather and technological). The proposed method for wheat yield modeling is based on the theory of random sequence analysis. The model does not impose any restrictions on the number of production parameters and environmental indicators. A significant advantage of the proposed model is the absence of limits on the yield function. Consideration of the stochastic features of wheat production (technological and weather parameters) allows researchers to achieve the best accuracy. The numerical experiment confirmed the high accuracy of the proposed mathematical model for the prediction of wheat yield. The mean relative error (for the third-order polynomial model) varied from 1.79% to 2.75% depending on the preceding crop. © 2022 by the authors.","cropping system; forecast; mathematical model; wheat production",,Article,Scopus
"Ji Y., Chen Z., Cheng Q., Liu R., Li M., Yan X., Li G., Wang D., Fu L., Ma Y., Jin X., Zong X., Yang T.","Estimation of plant height and yield based on UAV imagery in faba bean (Vicia faba L.)",2022,"Plant Methods","10.1186/s13007-022-00861-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126189301&doi=10.1186%2fs13007-022-00861-7&partnerID=40&md5=b5df903e743ee69b804cd999097528b8","Background: Faba bean is an important legume crop in the world. Plant height and yield are important traits for crop improvement. The traditional plant height and yield measurement are labor intensive and time consuming. Therefore, it is essential to estimate these two parameters rapidly and efficiently. The purpose of this study was to provide an alternative way to accurately identify and evaluate faba bean germplasm and breeding materials. Results: The results showed that 80% of the maximum plant height extracted from two-dimensional red–green–blue (2D-RGB) images had the best fitting degree with the ground measured values, with the coefficient of determination (R2), root-mean-square error (RMSE), and normalized root-mean-square error (NRMSE) were 0.9915, 1.4411 cm and 5.02%, respectively. In terms of yield estimation, support vector machines (SVM) showed the best performance (R2 = 0.7238, RMSE = 823.54 kg ha−1, NRMSE = 18.38%), followed by random forests (RF) and decision trees (DT). Conclusion: The results of this study indicated that it is feasible to monitor the plant height of faba bean during the whole growth period based on UAV imagery. Furthermore, the machine learning algorithms can estimate the yield of faba bean reasonably with the multiple time points data of plant height. © 2022, The Author(s).","Faba bean (Vicia faba L.); Machine learning; Plant height; Unmanned aerial vehicle (UAV); Yield estimation",,Article,Scopus
"Sun Y., Zhang S., Tao F., Aboelenein R., Amer A.","Improving Winter Wheat Yield Forecasting Based on Multi-Source Data and Machine Learning",2022,"Agriculture (Switzerland)","10.3390/agriculture12050571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129158704&doi=10.3390%2fagriculture12050571&partnerID=40&md5=dc3c3f56107589c2fc7df969ffc8a9b8","To meet the challenges of climate change, population growth, and an increasing food demand, an accurate, timely and dynamic yield estimation of regional and global crop yield is critical to food trade and policy-making. In this study, a machine learning method (Random Forest, RF) was used to estimate winter wheat yield in China from 2014 to 2018 by integrating satellite data, climate data, and geographic information. The results show that the yield estimation accuracy of RF is higher than that of the multiple linear regression method. The yield estimation accuracy can be significantly improved by using climate data and geographic information. According to the model results, the estimation accuracy of winter wheat yield increases dramatically and then flattens out over months; it approached the maximum in March, with R2 and RMSE reaching 0.87 and 488.59 kg/ha, respectively; this model can achieve a better yield forecasting at a large scale two months in advance. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","enhanced vegetation index (EVI); random forest; solar induced chlorophyll fluorescence (SIF); winter wheat; yield forecast",,Article,Scopus
"Saunders A., Drew D.M., Brink W.","Machine learning models perform better than traditional empirical models for stomatal conductance when applied to multiple tree species across different forest biomes",2021,"Trees, Forests and People","10.1016/j.tfp.2021.100139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116487355&doi=10.1016%2fj.tfp.2021.100139&partnerID=40&md5=a56ebfe09bc3f0bafc325de6be8749a3","Stomatal closure decreases water loss and is one of the main mechanisms that trees can use to mitigate drought-induced physiological stress. The adaptability of trees to drought is likely to be of increasing importance as climate changes occur around the world. Modelling stomatal regulation can help improve our understanding of how forests respond to their environment. Traditionally, empirical models have been used to model stomatal responses, however these models cannot always capture nonlinear responses and their parameters are often difficult to measure. In this study various machine learning (ML) models were able to capture stomatal responses of multiple tree species. We showed that ML can be a useful tool for predicting stomatal response based on climate variables and species traits. A random forest model performed the best with an R2 of 75 %, compared to the empirical Ball-Berry stomatal conductance model (BWB) (R2 = 41 %). In this study, the use of a combined dataset consisting out of data from multiple studies were successfully used, showcasing the use of data across studies. This also allowed for an ML model to be trained on 36 tree species from 5 forest biomes, from measurements taken across 6 continents, instead of being limited to one species, increasing the versatility of the model. The importance of species-specific stomatal responses was highlighted, with the drought strategies used by plants significantly influencing stomatal responses and predictions. ML models were able to capture these trends parsimoniously without prior knowledge of the underlying physiology of the tree species. The quality of combined datasets are however still not desirable, and long-term data collection using standardized measuring protocols are required to increase the strength of ML models. Data taken across different climatic regions and vegetation types can also help improve the adaptability of ML models. Regardless of limitations on data accessibility, ML shows promise in modelling plant responses to changes in climate. Focus on the use of ML together with traditional models can help give further insight into various ecological mechanisms. © 2021 The Author(s)","Climate data; Machine learning; Stomatal conductance","climate change; drought; drought resistance; drought stress; environmental factor; forest management; machine learning; numerical model; physiological response; regional climate; stomatal conductance",Article,Scopus
